seasonStartYear,awayTeam,pointsAway,homeTeam,pointsHome,attendance,notes,startET,Arena,datetime,isRegular,game_id,homeTeam_abb,awayTeam_abb,MatchUp,bs_url,pbp_url
2023,San Antonio Spurs,130.0,Detroit Pistons,108.0,17833.0,,7:00p,Little Caesars Arena,2024-01-10,1,555,DET,SAS,SAS@DET,https://www.basketball-reference.com/boxscores/202401100DET.html,https://www.basketball-reference.com/boxscores/pbp/202401100DET.html
2023,Philadelphia 76ers,132.0,Atlanta Hawks,139.0,16089.0,,7:30p,State Farm Arena,2024-01-10,1,556,ATL,PHI,PHI@ATL,https://www.basketball-reference.com/boxscores/202401100ATL.html,https://www.basketball-reference.com/boxscores/pbp/202401100ATL.html
2023,Minnesota Timberwolves,120.0,Boston Celtics,127.0,19156.0,,7:00p,TD Garden,2024-01-10,1,557,BOS,MIN,MIN@BOS,https://www.basketball-reference.com/boxscores/202401100BOS.html,https://www.basketball-reference.com/boxscores/pbp/202401100BOS.html
2023,Brooklyn Nets,102.0,Cleveland Cavaliers,111.0,15887.0,"at Paris, France",2:00p,AccorHotels Arena,2024-01-11,1,558,CLE,BRK,BRK@CLE,https://www.basketball-reference.com/boxscores/202401110CLE.html,https://www.basketball-reference.com/boxscores/pbp/202401110CLE.html
2023,Boston Celtics,102.0,Milwaukee Bucks,135.0,17781.0,,7:30p,Fiserv Forum,2024-01-11,1,559,MIL,BOS,BOS@MIL,https://www.basketball-reference.com/boxscores/202401110MIL.html,https://www.basketball-reference.com/boxscores/pbp/202401110MIL.html
2023,Portland Trail Blazers,77.0,Oklahoma City Thunder,139.0,15828.0,,8:00p,Paycom Center,2024-01-11,1,560,OKC,POR,POR@OKC,https://www.basketball-reference.com/boxscores/202401110OKC.html,https://www.basketball-reference.com/boxscores/pbp/202401110OKC.html
2023,New York Knicks,124.0,Dallas Mavericks,128.0,20040.0,,8:30p,American Airlines Center,2024-01-11,1,561,DAL,NYK,NYK@DAL,https://www.basketball-reference.com/boxscores/202401110DAL.html,https://www.basketball-reference.com/boxscores/pbp/202401110DAL.html
2023,Phoenix Suns,127.0,Los Angeles Lakers,109.0,18416.0,,10:00p,Crypto.com Arena,2024-01-11,1,562,LAL,PHO,PHO@LAL,https://www.basketball-reference.com/boxscores/202401110LAL.html,https://www.basketball-reference.com/boxscores/pbp/202401110LAL.html
2023,New Orleans Pelicans,113.0,Denver Nuggets,125.0,19638.0,,10:00p,Ball Arena,2024-01-12,1,563,DEN,NOP,NOP@DEN,https://www.basketball-reference.com/boxscores/202401120DEN.html,https://www.basketball-reference.com/boxscores/pbp/202401120DEN.html
2023,Toronto Raptors,113.0,Utah Jazz,145.0,18206.0,,9:30p,Delta Center,2024-01-12,1,564,UTA,TOR,TOR@UTA,https://www.basketball-reference.com/boxscores/202401120UTA.html,https://www.basketball-reference.com/boxscores/pbp/202401120UTA.html
2023,Charlotte Hornets,99.0,San Antonio Spurs,135.0,18073.0,,8:00p,Frost Bank Center,2024-01-12,1,565,SAS,CHA,CHA@SAS,https://www.basketball-reference.com/boxscores/202401120SAS.html,https://www.basketball-reference.com/boxscores/pbp/202401120SAS.html
2023,Portland Trail Blazers,93.0,Minnesota Timberwolves,116.0,18024.0,,8:00p,Target Center,2024-01-12,1,566,MIN,POR,POR@MIN,https://www.basketball-reference.com/boxscores/202401120MIN.html,https://www.basketball-reference.com/boxscores/pbp/202401120MIN.html
2023,Orlando Magic,96.0,Miami Heat,99.0,19650.0,,8:00p,Kaseya Center,2024-01-12,1,567,MIA,ORL,ORL@MIA,https://www.basketball-reference.com/boxscores/202401120MIA.html,https://www.basketball-reference.com/boxscores/pbp/202401120MIA.html
2023,Houston Rockets,112.0,Detroit Pistons,110.0,13987.0,,7:30p,Little Caesars Arena,2024-01-12,1,568,DET,HOU,HOU@DET,https://www.basketball-reference.com/boxscores/202401120DET.html,https://www.basketball-reference.com/boxscores/pbp/202401120DET.html
2023,Golden State Warriors,140.0,Chicago Bulls,131.0,21153.0,,8:00p,United Center,2024-01-12,1,569,CHI,GSW,GSW@CHI,https://www.basketball-reference.com/boxscores/202401120CHI.html,https://www.basketball-reference.com/boxscores/pbp/202401120CHI.html
2023,Sacramento Kings,93.0,Philadelphia 76ers,112.0,19766.0,,7:30p,Wells Fargo Center,2024-01-12,1,570,PHI,SAC,SAC@PHI,https://www.basketball-reference.com/boxscores/202401120PHI.html,https://www.basketball-reference.com/boxscores/pbp/202401120PHI.html
2023,Indiana Pacers,126.0,Atlanta Hawks,108.0,15596.0,,7:30p,State Farm Arena,2024-01-12,1,571,ATL,IND,IND@ATL,https://www.basketball-reference.com/boxscores/202401120ATL.html,https://www.basketball-reference.com/boxscores/pbp/202401120ATL.html
2023,Los Angeles Clippers,128.0,Memphis Grizzlies,119.0,16617.0,,8:00p,FedEx Forum,2024-01-12,1,572,MEM,LAC,LAC@MEM,https://www.basketball-reference.com/boxscores/202401120MEM.html,https://www.basketball-reference.com/boxscores/pbp/202401120MEM.html
2023,Orlando Magic,100.0,Oklahoma City Thunder,112.0,18203.0,,8:00p,Paycom Center,2024-01-13,1,573,OKC,ORL,ORL@OKC,https://www.basketball-reference.com/boxscores/202401130OKC.html,https://www.basketball-reference.com/boxscores/pbp/202401130OKC.html
2023,Chicago Bulls,122.0,San Antonio Spurs,116.0,18354.0,,8:30p,Frost Bank Center,2024-01-13,1,574,SAS,CHI,CHI@SAS,https://www.basketball-reference.com/boxscores/202401130SAS.html,https://www.basketball-reference.com/boxscores/pbp/202401130SAS.html
2023,Los Angeles Lakers,125.0,Utah Jazz,132.0,18206.0,,9:30p,Delta Center,2024-01-13,1,575,UTA,LAL,LAL@UTA,https://www.basketball-reference.com/boxscores/202401130UTA.html,https://www.basketball-reference.com/boxscores/pbp/202401130UTA.html
2023,Golden State Warriors,118.0,Milwaukee Bucks,129.0,18009.0,,8:00p,Fiserv Forum,2024-01-13,1,576,MIL,GSW,GSW@MIL,https://www.basketball-reference.com/boxscores/202401130MIL.html,https://www.basketball-reference.com/boxscores/pbp/202401130MIL.html
2023,New Orleans Pelicans,118.0,Dallas Mavericks,108.0,20155.0,,8:30p,American Airlines Center,2024-01-13,1,577,DAL,NOP,NOP@DAL,https://www.basketball-reference.com/boxscores/202401130DAL.html,https://www.basketball-reference.com/boxscores/pbp/202401130DAL.html
2023,Washington Wizards,127.0,Atlanta Hawks,99.0,17108.0,,7:30p,State Farm Arena,2024-01-13,1,578,ATL,WAS,WAS@ATL,https://www.basketball-reference.com/boxscores/202401130ATL.html,https://www.basketball-reference.com/boxscores/pbp/202401130ATL.html
2023,Houston Rockets,113.0,Boston Celtics,145.0,19156.0,,7:00p,TD Garden,2024-01-13,1,579,BOS,HOU,HOU@BOS,https://www.basketball-reference.com/boxscores/202401130BOS.html,https://www.basketball-reference.com/boxscores/pbp/202401130BOS.html
2023,New York Knicks,106.0,Memphis Grizzlies,94.0,16598.0,,8:00p,FedEx Forum,2024-01-13,1,580,MEM,NYK,NYK@MEM,https://www.basketball-reference.com/boxscores/202401130MEM.html,https://www.basketball-reference.com/boxscores/pbp/202401130MEM.html
2023,Indiana Pacers,109.0,Denver Nuggets,117.0,19631.0,,3:30p,Ball Arena,2024-01-14,1,581,DEN,IND,IND@DEN,https://www.basketball-reference.com/boxscores/202401140DEN.html,https://www.basketball-reference.com/boxscores/pbp/202401140DEN.html
2023,Charlotte Hornets,87.0,Miami Heat,104.0,19831.0,,6:00p,Kaseya Center,2024-01-14,1,582,MIA,CHA,CHA@MIA,https://www.basketball-reference.com/boxscores/202401140MIA.html,https://www.basketball-reference.com/boxscores/pbp/202401140MIA.html
2023,Sacramento Kings,142.0,Milwaukee Bucks,143.0,17612.0,,7:00p,Fiserv Forum,2024-01-14,1,583,MIL,SAC,SAC@MIL,https://www.basketball-reference.com/boxscores/202401140MIL.html,https://www.basketball-reference.com/boxscores/pbp/202401140MIL.html
2023,Los Angeles Clippers,105.0,Minnesota Timberwolves,109.0,18024.0,,7:00p,Target Center,2024-01-14,1,584,MIN,LAC,LAC@MIN,https://www.basketball-reference.com/boxscores/202401140MIN.html,https://www.basketball-reference.com/boxscores/pbp/202401140MIN.html
2023,Phoenix Suns,127.0,Portland Trail Blazers,116.0,18071.0,,9:00p,Moda Center,2024-01-14,1,585,POR,PHO,PHO@POR,https://www.basketball-reference.com/boxscores/202401140POR.html,https://www.basketball-reference.com/boxscores/pbp/202401140POR.html
2023,Oklahoma City Thunder,105.0,Los Angeles Lakers,112.0,18997.0,,10:30p,Crypto.com Arena,2024-01-15,1,586,LAL,OKC,OKC@LAL,https://www.basketball-reference.com/boxscores/202401150LAL.html,https://www.basketball-reference.com/boxscores/pbp/202401150LAL.html
2023,Indiana Pacers,105.0,Utah Jazz,132.0,18206.0,,9:00p,Delta Center,2024-01-15,1,587,UTA,IND,IND@UTA,https://www.basketball-reference.com/boxscores/202401150UTA.html,https://www.basketball-reference.com/boxscores/pbp/202401150UTA.html
2023,Boston Celtics,105.0,Toronto Raptors,96.0,19278.0,,7:30p,Scotiabank Arena,2024-01-15,1,588,TOR,BOS,BOS@TOR,https://www.basketball-reference.com/boxscores/202401150TOR.html,https://www.basketball-reference.com/boxscores/pbp/202401150TOR.html
2023,Miami Heat,96.0,Brooklyn Nets,95.0,17893.0,,7:30p,Barclays Center,2024-01-15,1,589,BRK,MIA,MIA@BRK,https://www.basketball-reference.com/boxscores/202401150BRK.html,https://www.basketball-reference.com/boxscores/pbp/202401150BRK.html
2023,Chicago Bulls,91.0,Cleveland Cavaliers,109.0,19432.0,,7:00p,Rocket Mortgage Fieldhouse,2024-01-15,1,590,CLE,CHI,CHI@CLE,https://www.basketball-reference.com/boxscores/202401150CLE.html,https://www.basketball-reference.com/boxscores/pbp/202401150CLE.html
2023,Golden State Warriors,107.0,Memphis Grizzlies,116.0,16612.0,,6:00p,FedEx Forum,2024-01-15,1,591,MEM,GSW,GSW@MEM,https://www.basketball-reference.com/boxscores/202401150MEM.html,https://www.basketball-reference.com/boxscores/pbp/202401150MEM.html
2023,San Antonio Spurs,99.0,Atlanta Hawks,109.0,17447.0,,3:30p,State Farm Arena,2024-01-15,1,592,ATL,SAS,SAS@ATL,https://www.basketball-reference.com/boxscores/202401150ATL.html,https://www.basketball-reference.com/boxscores/pbp/202401150ATL.html
2023,Orlando Magic,98.0,New York Knicks,94.0,19812.0,,3:00p,Madison Square Garden (IV),2024-01-15,1,593,NYK,ORL,ORL@NYK,https://www.basketball-reference.com/boxscores/202401150NYK.html,https://www.basketball-reference.com/boxscores/pbp/202401150NYK.html
2023,New Orleans Pelicans,120.0,Dallas Mavericks,125.0,20010.0,,2:30p,American Airlines Center,2024-01-15,1,594,DAL,NOP,NOP@DAL,https://www.basketball-reference.com/boxscores/202401150DAL.html,https://www.basketball-reference.com/boxscores/pbp/202401150DAL.html
2023,Houston Rockets,115.0,Philadelphia 76ers,124.0,20822.0,,1:00p,Wells Fargo Center,2024-01-15,1,595,PHI,HOU,HOU@PHI,https://www.basketball-reference.com/boxscores/202401150PHI.html,https://www.basketball-reference.com/boxscores/pbp/202401150PHI.html
2023,Detroit Pistons,129.0,Washington Wizards,117.0,15156.0,,3:00p,Capital One Arena,2024-01-15,1,596,WAS,DET,DET@WAS,https://www.basketball-reference.com/boxscores/202401150WAS.html,https://www.basketball-reference.com/boxscores/pbp/202401150WAS.html
2023,Denver Nuggets,121.0,Philadelphia 76ers,126.0,19775.0,,7:30p,Wells Fargo Center,2024-01-16,1,597,PHI,DEN,DEN@PHI,https://www.basketball-reference.com/boxscores/202401160PHI.html,https://www.basketball-reference.com/boxscores/pbp/202401160PHI.html
2023,Sacramento Kings,117.0,Phoenix Suns,119.0,17071.0,,9:00p,Footprint Center,2024-01-16,1,598,PHO,SAC,SAC@PHO,https://www.basketball-reference.com/boxscores/202401160PHO.html,https://www.basketball-reference.com/boxscores/pbp/202401160PHO.html
2023,Oklahoma City Thunder,117.0,Los Angeles Clippers,128.0,19370.0,,10:00p,Crypto.com Arena,2024-01-16,1,599,LAC,OKC,OKC@LAC,https://www.basketball-reference.com/boxscores/202401160LAC.html,https://www.basketball-reference.com/boxscores/pbp/202401160LAC.html
2023,Brooklyn Nets,103.0,Portland Trail Blazers,105.0,17021.0,,10:00p,Moda Center,2024-01-17,1,600,POR,BRK,BRK@POR,https://www.basketball-reference.com/boxscores/202401170POR.html,https://www.basketball-reference.com/boxscores/pbp/202401170POR.html
2023,Miami Heat,97.0,Toronto Raptors,121.0,19631.0,,7:30p,Scotiabank Arena,2024-01-17,1,601,TOR,MIA,MIA@TOR,https://www.basketball-reference.com/boxscores/202401170TOR.html,https://www.basketball-reference.com/boxscores/pbp/202401170TOR.html
2023,Dallas Mavericks,110.0,Los Angeles Lakers,127.0,18338.0,,8:30p,Crypto.com Arena,2024-01-17,1,602,LAL,DAL,DAL@LAL,https://www.basketball-reference.com/boxscores/202401170LAL.html,https://www.basketball-reference.com/boxscores/pbp/202401170LAL.html
2023,Charlotte Hornets,112.0,New Orleans Pelicans,132.0,16093.0,,8:00p,Smoothie King Center,2024-01-17,1,603,NOP,CHA,CHA@NOP,https://www.basketball-reference.com/boxscores/202401170NOP.html,https://www.basketball-reference.com/boxscores/pbp/202401170NOP.html
2023,Houston Rockets,94.0,New York Knicks,109.0,19439.0,,7:30p,Madison Square Garden (IV),2024-01-17,1,604,NYK,HOU,HOU@NYK,https://www.basketball-reference.com/boxscores/202401170NYK.html,https://www.basketball-reference.com/boxscores/pbp/202401170NYK.html
2023,Orlando Magic,104.0,Atlanta Hawks,106.0,14541.0,,7:30p,State Farm Arena,2024-01-17,1,605,ATL,ORL,ORL@ATL,https://www.basketball-reference.com/boxscores/202401170ATL.html,https://www.basketball-reference.com/boxscores/pbp/202401170ATL.html
2023,San Antonio Spurs,98.0,Boston Celtics,117.0,19156.0,,7:30p,TD Garden,2024-01-17,1,606,BOS,SAS,SAS@BOS,https://www.basketball-reference.com/boxscores/202401170BOS.html,https://www.basketball-reference.com/boxscores/pbp/202401170BOS.html
2023,Minnesota Timberwolves,124.0,Detroit Pistons,117.0,16022.0,,7:00p,Little Caesars Arena,2024-01-17,1,607,DET,MIN,MIN@DET,https://www.basketball-reference.com/boxscores/202401170DET.html,https://www.basketball-reference.com/boxscores/pbp/202401170DET.html
2023,Milwaukee Bucks,95.0,Cleveland Cavaliers,135.0,19432.0,,7:30p,Rocket Mortgage Fieldhouse,2024-01-17,1,608,CLE,MIL,MIL@CLE,https://www.basketball-reference.com/boxscores/202401170CLE.html,https://www.basketball-reference.com/boxscores/pbp/202401170CLE.html
2023,Washington Wizards,109.0,New York Knicks,113.0,19466.0,,7:30p,Madison Square Garden (IV),2024-01-18,1,609,NYK,WAS,WAS@NYK,https://www.basketball-reference.com/boxscores/202401180NYK.html,https://www.basketball-reference.com/boxscores/pbp/202401180NYK.html
2023,Chicago Bulls,116.0,Toronto Raptors,110.0,19312.0,,7:30p,Scotiabank Arena,2024-01-18,1,610,TOR,CHI,CHI@TOR,https://www.basketball-reference.com/boxscores/202401180TOR.html,https://www.basketball-reference.com/boxscores/pbp/202401180TOR.html
2023,Oklahoma City Thunder,134.0,Utah Jazz,129.0,18206.0,,9:00p,Delta Center,2024-01-18,1,611,UTA,OKC,OKC@UTA,https://www.basketball-reference.com/boxscores/202401180UTA.html,https://www.basketball-reference.com/boxscores/pbp/202401180UTA.html
2023,Memphis Grizzlies,103.0,Minnesota Timberwolves,118.0,18024.0,,10:00p,Target Center,2024-01-18,1,612,MIN,MEM,MEM@MIN,https://www.basketball-reference.com/boxscores/202401180MIN.html,https://www.basketball-reference.com/boxscores/pbp/202401180MIN.html
2023,Indiana Pacers,126.0,Sacramento Kings,121.0,17832.0,,10:00p,Golden 1 Center,2024-01-18,1,613,SAC,IND,IND@SAC,https://www.basketball-reference.com/boxscores/202401180SAC.html,https://www.basketball-reference.com/boxscores/pbp/202401180SAC.html
2023,Brooklyn Nets,130.0,Los Angeles Lakers,112.0,18997.0,,10:30p,Crypto.com Arena,2024-01-19,1,614,LAL,BRK,BRK@LAL,https://www.basketball-reference.com/boxscores/202401190LAL.html,https://www.basketball-reference.com/boxscores/pbp/202401190LAL.html
2023,Phoenix Suns,123.0,New Orleans Pelicans,109.0,18686.0,,8:00p,Smoothie King Center,2024-01-19,1,615,NOP,PHO,PHO@NOP,https://www.basketball-reference.com/boxscores/202401190NOP.html,https://www.basketball-reference.com/boxscores/pbp/202401190NOP.html
2023,Indiana Pacers,115.0,Portland Trail Blazers,118.0,18595.0,,10:00p,Moda Center,2024-01-19,1,616,POR,IND,IND@POR,https://www.basketball-reference.com/boxscores/202401190POR.html,https://www.basketball-reference.com/boxscores/pbp/202401190POR.html
2023,Atlanta Hawks,109.0,Miami Heat,108.0,20040.0,,8:00p,Kaseya Center,2024-01-19,1,617,MIA,ATL,ATL@MIA,https://www.basketball-reference.com/boxscores/202401190MIA.html,https://www.basketball-reference.com/boxscores/pbp/202401190MIA.html
2023,Philadelphia 76ers,124.0,Orlando Magic,109.0,19063.0,,7:00p,Amway Center,2024-01-19,1,618,ORL,PHI,PHI@ORL,https://www.basketball-reference.com/boxscores/202401190ORL.html,https://www.basketball-reference.com/boxscores/pbp/202401190ORL.html
2023,San Antonio Spurs,120.0,Charlotte Hornets,124.0,19093.0,,7:00p,Spectrum Center,2024-01-19,1,619,CHA,SAS,SAS@CHA,https://www.basketball-reference.com/boxscores/202401190CHA.html,https://www.basketball-reference.com/boxscores/pbp/202401190CHA.html
2023,Denver Nuggets,102.0,Boston Celtics,100.0,19156.0,,7:30p,TD Garden,2024-01-19,1,620,BOS,DEN,DEN@BOS,https://www.basketball-reference.com/boxscores/202401190BOS.html,https://www.basketball-reference.com/boxscores/pbp/202401190BOS.html
2023,Memphis Grizzlies,96.0,Chicago Bulls,125.0,21441.0,,8:00p,United Center,2024-01-20,1,621,CHI,MEM,MEM@CHI,https://www.basketball-reference.com/boxscores/202401200CHI.html,https://www.basketball-reference.com/boxscores/pbp/202401200CHI.html
2023,Milwaukee Bucks,141.0,Detroit Pistons,135.0,19996.0,,3:00p,Little Caesars Arena,2024-01-20,1,622,DET,MIL,MIL@DET,https://www.basketball-reference.com/boxscores/202401200DET.html,https://www.basketball-reference.com/boxscores/pbp/202401200DET.html
2023,Philadelphia 76ers,97.0,Charlotte Hornets,89.0,18261.0,,7:00p,Spectrum Center,2024-01-20,1,623,CHA,PHI,PHI@CHA,https://www.basketball-reference.com/boxscores/202401200CHA.html,https://www.basketball-reference.com/boxscores/pbp/202401200CHA.html
2023,San Antonio Spurs,131.0,Washington Wizards,127.0,17922.0,,7:00p,Capital One Arena,2024-01-20,1,624,WAS,SAS,SAS@WAS,https://www.basketball-reference.com/boxscores/202401200WAS.html,https://www.basketball-reference.com/boxscores/pbp/202401200WAS.html
2023,Cleveland Cavaliers,116.0,Atlanta Hawks,95.0,17047.0,,7:30p,State Farm Arena,2024-01-20,1,625,ATL,CLE,CLE@ATL,https://www.basketball-reference.com/boxscores/202401200ATL.html,https://www.basketball-reference.com/boxscores/pbp/202401200ATL.html
2023,Toronto Raptors,100.0,New York Knicks,126.0,19812.0,,7:30p,Madison Square Garden (IV),2024-01-20,1,626,NYK,TOR,TOR@NYK,https://www.basketball-reference.com/boxscores/202401200NYK.html,https://www.basketball-reference.com/boxscores/pbp/202401200NYK.html
2023,Utah Jazz,126.0,Houston Rockets,127.0,16618.0,,8:00p,Toyota Center,2024-01-20,1,627,HOU,UTA,UTA@HOU,https://www.basketball-reference.com/boxscores/202401200HOU.html,https://www.basketball-reference.com/boxscores/pbp/202401200HOU.html
2023,Oklahoma City Thunder,102.0,Minnesota Timberwolves,97.0,,,8:00p,Target Center,2024-01-20,1,628,MIN,OKC,OKC@MIN,https://www.basketball-reference.com/boxscores/202401200MIN.html,https://www.basketball-reference.com/boxscores/pbp/202401200MIN.html
2023,Portland Trail Blazers,110.0,Los Angeles Lakers,134.0,18997.0,,10:00p,Crypto.com Arena,2024-01-21,1,629,LAL,POR,POR@LAL,https://www.basketball-reference.com/boxscores/202401210LAL.html,https://www.basketball-reference.com/boxscores/pbp/202401210LAL.html
2023,Indiana Pacers,110.0,Phoenix Suns,117.0,17071.0,,8:00p,Footprint Center,2024-01-21,1,630,PHO,IND,IND@PHO,https://www.basketball-reference.com/boxscores/202401210PHO.html,https://www.basketball-reference.com/boxscores/pbp/202401210PHO.html
2023,Brooklyn Nets,114.0,Los Angeles Clippers,125.0,19370.0,,3:30p,Crypto.com Arena,2024-01-21,1,631,LAC,BRK,BRK@LAC,https://www.basketball-reference.com/boxscores/202401210LAC.html,https://www.basketball-reference.com/boxscores/pbp/202401210LAC.html
2023,Miami Heat,87.0,Orlando Magic,105.0,18102.0,,6:00p,Amway Center,2024-01-21,1,632,ORL,MIA,MIA@ORL,https://www.basketball-reference.com/boxscores/202401210ORL.html,https://www.basketball-reference.com/boxscores/pbp/202401210ORL.html
2023,Denver Nuggets,113.0,Washington Wizards,104.0,17107.0,,6:00p,Capital One Arena,2024-01-21,1,633,WAS,DEN,DEN@WAS,https://www.basketball-reference.com/boxscores/202401210WAS.html,https://www.basketball-reference.com/boxscores/pbp/202401210WAS.html
2023,Boston Celtics,116.0,Houston Rockets,107.0,18055.0,,7:00p,Toyota Center,2024-01-21,1,634,HOU,BOS,BOS@HOU,https://www.basketball-reference.com/boxscores/202401210HOU.html,https://www.basketball-reference.com/boxscores/pbp/202401210HOU.html
2023,Boston Celtics,119.0,Dallas Mavericks,110.0,20277.0,,8:30p,American Airlines Center,2024-01-22,1,635,DAL,BOS,BOS@DAL,https://www.basketball-reference.com/boxscores/202401220DAL.html,https://www.basketball-reference.com/boxscores/pbp/202401220DAL.html
2023,Atlanta Hawks,107.0,Sacramento Kings,122.0,17832.0,,10:00p,Golden 1 Center,2024-01-22,1,636,SAC,ATL,ATL@SAC,https://www.basketball-reference.com/boxscores/202401220SAC.html,https://www.basketball-reference.com/boxscores/pbp/202401220SAC.html
2023,Chicago Bulls,113.0,Phoenix Suns,115.0,17071.0,,9:00p,Footprint Center,2024-01-22,1,637,PHO,CHI,CHI@PHO,https://www.basketball-reference.com/boxscores/202401220PHO.html,https://www.basketball-reference.com/boxscores/pbp/202401220PHO.html
2023,Charlotte Hornets,128.0,Minnesota Timberwolves,125.0,18024.0,,8:00p,Target Center,2024-01-22,1,638,MIN,CHA,CHA@MIN,https://www.basketball-reference.com/boxscores/202401220MIN.html,https://www.basketball-reference.com/boxscores/pbp/202401220MIN.html
2023,Memphis Grizzlies,108.0,Toronto Raptors,100.0,18577.0,,7:30p,Scotiabank Arena,2024-01-22,1,639,TOR,MEM,MEM@TOR,https://www.basketball-reference.com/boxscores/202401220TOR.html,https://www.basketball-reference.com/boxscores/pbp/202401220TOR.html
2023,Cleveland Cavaliers,126.0,Orlando Magic,99.0,19301.0,,7:00p,Amway Center,2024-01-22,1,640,ORL,CLE,CLE@ORL,https://www.basketball-reference.com/boxscores/202401220ORL.html,https://www.basketball-reference.com/boxscores/pbp/202401220ORL.html
2023,Milwaukee Bucks,122.0,Detroit Pistons,113.0,17201.0,,7:00p,Little Caesars Arena,2024-01-22,1,641,DET,MIL,MIL@DET,https://www.basketball-reference.com/boxscores/202401220DET.html,https://www.basketball-reference.com/boxscores/pbp/202401220DET.html
2023,San Antonio Spurs,123.0,Philadelphia 76ers,133.0,20511.0,,7:00p,Wells Fargo Center,2024-01-22,1,642,PHI,SAS,SAS@PHI,https://www.basketball-reference.com/boxscores/202401220PHI.html,https://www.basketball-reference.com/boxscores/pbp/202401220PHI.html
2023,Portland Trail Blazers,109.0,Oklahoma City Thunder,111.0,15874.0,,8:00p,Paycom Center,2024-01-23,1,643,OKC,POR,POR@OKC,https://www.basketball-reference.com/boxscores/202401230OKC.html,https://www.basketball-reference.com/boxscores/pbp/202401230OKC.html
2023,Denver Nuggets,114.0,Indiana Pacers,109.0,16004.0,,7:00p,Gainbridge Fieldhouse,2024-01-23,1,644,IND,DEN,DEN@IND,https://www.basketball-reference.com/boxscores/202401230IND.html,https://www.basketball-reference.com/boxscores/pbp/202401230IND.html
2023,New York Knicks,108.0,Brooklyn Nets,103.0,17732.0,,7:30p,Barclays Center,2024-01-23,1,645,BRK,NYK,NYK@BRK,https://www.basketball-reference.com/boxscores/202401230BRK.html,https://www.basketball-reference.com/boxscores/pbp/202401230BRK.html
2023,Utah Jazz,124.0,New Orleans Pelicans,153.0,16032.0,,8:00p,Smoothie King Center,2024-01-23,1,646,NOP,UTA,UTA@NOP,https://www.basketball-reference.com/boxscores/202401230NOP.html,https://www.basketball-reference.com/boxscores/pbp/202401230NOP.html
2023,Los Angeles Lakers,116.0,Los Angeles Clippers,127.0,19370.0,,10:00p,Crypto.com Arena,2024-01-23,1,647,LAC,LAL,LAL@LAC,https://www.basketball-reference.com/boxscores/202401230LAC.html,https://www.basketball-reference.com/boxscores/pbp/202401230LAC.html
2023,Phoenix Suns,132.0,Dallas Mavericks,109.0,20202.0,,8:30p,American Airlines Center,2024-01-24,1,648,DAL,PHO,PHO@DAL,https://www.basketball-reference.com/boxscores/202401240DAL.html,https://www.basketball-reference.com/boxscores/pbp/202401240DAL.html
2023,Cleveland Cavaliers,116.0,Milwaukee Bucks,126.0,17510.0,,8:00p,Fiserv Forum,2024-01-24,1,649,MIL,CLE,CLE@MIL,https://www.basketball-reference.com/boxscores/202401240MIL.html,https://www.basketball-reference.com/boxscores/pbp/202401240MIL.html
2023,Portland Trail Blazers,137.0,Houston Rockets,131.0,18055.0,,8:00p,Toyota Center,2024-01-24,1,650,HOU,POR,POR@HOU,https://www.basketball-reference.com/boxscores/202401240HOU.html,https://www.basketball-reference.com/boxscores/pbp/202401240HOU.html
2023,Memphis Grizzlies,105.0,Miami Heat,96.0,19600.0,,7:30p,Kaseya Center,2024-01-24,1,651,MIA,MEM,MEM@MIA,https://www.basketball-reference.com/boxscores/202401240MIA.html,https://www.basketball-reference.com/boxscores/pbp/202401240MIA.html
2023,Minnesota Timberwolves,118.0,Washington Wizards,107.0,15446.0,,7:00p,Capital One Arena,2024-01-24,1,652,WAS,MIN,MIN@WAS,https://www.basketball-reference.com/boxscores/202401240WAS.html,https://www.basketball-reference.com/boxscores/pbp/202401240WAS.html
2023,Oklahoma City Thunder,140.0,San Antonio Spurs,114.0,18130.0,,9:30p,Frost Bank Center,2024-01-24,1,653,SAS,OKC,OKC@SAS,https://www.basketball-reference.com/boxscores/202401240SAS.html,https://www.basketball-reference.com/boxscores/pbp/202401240SAS.html
2023,Charlotte Hornets,106.0,Detroit Pistons,113.0,15020.0,,7:00p,Little Caesars Arena,2024-01-24,1,654,DET,CHA,CHA@DET,https://www.basketball-reference.com/boxscores/202401240DET.html,https://www.basketball-reference.com/boxscores/pbp/202401240DET.html
2023,Atlanta Hawks,112.0,Golden State Warriors,134.0,18064.0,,10:00p,Chase Center,2024-01-24,1,655,GSW,ATL,ATL@GSW,https://www.basketball-reference.com/boxscores/202401240GSW.html,https://www.basketball-reference.com/boxscores/pbp/202401240GSW.html
2023,Utah Jazz,123.0,Washington Wizards,108.0,14027.0,,7:00p,Capital One Arena,2024-01-25,1,656,WAS,UTA,UTA@WAS,https://www.basketball-reference.com/boxscores/202401250WAS.html,https://www.basketball-reference.com/boxscores/pbp/202401250WAS.html
2023,Minnesota Timberwolves,96.0,Brooklyn Nets,94.0,17732.0,,7:30p,Barclays Center,2024-01-25,1,657,BRK,MIN,MIN@BRK,https://www.basketball-reference.com/boxscores/202401250BRK.html,https://www.basketball-reference.com/boxscores/pbp/202401250BRK.html
